Codigo;Tipo;Externo;Interno;Altura
92045;ANEL_UNIT;101.32;1.78;
92046;ANEL_UNIT;107.67;1.78;
92047;ANEL_UNIT;114.02;1.78;
92048;ANEL_UNIT;120.37;1.78;
92049;ANEL_UNIT;126.72;1.78;
92050;ANEL_UNIT;133.07;1.78;
92103;ANEL_UNIT;2.06;2.62;
92104;ANEL_UNIT;2.84;2.62;
92105;ANEL_UNIT;3.63;2.62;
92106;ANEL_UNIT;4.42;2.62;
92107;ANEL_UNIT;5.23;2.62;
92108;ANEL_UNIT;6.02;2.62;
92109;ANEL_UNIT;7.59;2.62;
92110;ANEL_UNIT;9.19;2.62;
92111;ANEL_UNIT;10.77;2.62;
92112;ANEL_UNIT;12.37;2.62;
92113;ANEL_UNIT;13.94;2.62;
92114;ANEL_UNIT;15.54;2.62;
92115;ANEL_UNIT;17.12;2.62;
92116;ANEL_UNIT;18.72;2.62;
92117;ANEL_UNIT;20.3;2.62;
92118;ANEL_UNIT;21.89;2.62;
92119;ANEL_UNIT;23.47;2.62;
92120;ANEL_UNIT;25.07;2.62;
92121;ANEL_UNIT;26.64;2.62;
92122;ANEL_UNIT;28.24;2.62;
92123;ANEL_UNIT;29.82;2.62;
92124;ANEL_UNIT;31.42;2.62;
92125;ANEL_UNIT;32.99;2.62;
92126;ANEL_UNIT;34.59;2.62;
92127;ANEL_UNIT;36.17;2.62;
92128;ANEL_UNIT;37.77;2.62;
92129;ANEL_UNIT;39.34;2.62;
92130;ANEL_UNIT;40.94;2.62;
92131;ANEL_UNIT;42.52;2.62;
92132;ANEL_UNIT;44.12;2.62;
92133;ANEL_UNIT;45.69;2.62;
92134;ANEL_UNIT;47.29;2.62;
92135;ANEL_UNIT;48.9;2.62;
92136;ANEL_UNIT;50.47;2.62;
92137;ANEL_UNIT;52.07;2.62;
92138;ANEL_UNIT;53.64;2.62;
92139;ANEL_UNIT;55.25;2.62;
92140;ANEL_UNIT;56.82;2.62;
92141;ANEL_UNIT;58.42;2.62;
92142;ANEL_UNIT;59.99;2.62;
92143;ANEL_UNIT;61.6;2.62;
92144;ANEL_UNIT;63.17;2.62;
92145;ANEL_UNIT;64.77;2.62;
92146;ANEL_UNIT;66.34;2.62;
92147;ANEL_UNIT;67.95;2.62;
92148;ANEL_UNIT;69.52;2.62;
92149;ANEL_UNIT;71.12;2.62;
92150;ANEL_UNIT;72.69;2.62;
92151;ANEL_UNIT;75.87;2.62;
92152;ANEL_UNIT;82.22;2.62;
92153;ANEL_UNIT;88.57;2.62;
92154;ANEL_UNIT;94.92;2.62;
92155;ANEL_UNIT;101.27;2.62;
92156;ANEL_UNIT;107.62;2.62;
92157;ANEL_UNIT;113.97;2.62;
92158;ANEL_UNIT;120.32;2.62;
92159;ANEL_UNIT;126.67;2.62;
92160;ANEL_UNIT;133.02;2.62;
92161;ANEL_UNIT;139.37;2.62;
92162;ANEL_UNIT;145.72;2.62;
92163;ANEL_UNIT;152.07;2.62;
92164;ANEL_UNIT;158.42;2.62;
92165;ANEL_UNIT;164.77;2.62;
92166;ANEL_UNIT;171.12;2.62;
92167;ANEL_UNIT;177.47;2.62;
92201;ANEL_UNIT;4.34;3.53;
92202;ANEL_UNIT;5.94;3.53;
92203;ANEL_UNIT;7.52;3.53;
92204;ANEL_UNIT;9.12;3.53;
92205;ANEL_UNIT;10.69;3.53;
92206;ANEL_UNIT;12.29;3.53;
92207;ANEL_UNIT;13.87;3.53;
92208;ANEL_UNIT;15.47;3.53;
92209;ANEL_UNIT;17.04;3.53;
92210;ANEL_UNIT;18.54;3.53;
92211;ANEL_UNIT;20.22;3.53;
92212;ANEL_UNIT;21.82;3.53;
92213;ANEL_UNIT;23.39;3.53;
92214;ANEL_UNIT;24.99;3.53;
92215;ANEL_UNIT;26.57;3.53;
92216;ANEL_UNIT;28.17;3.53;
92217;ANEL_UNIT;29.74;3.53;
92218;ANEL_UNIT;31.34;3.53;
92219;ANEL_UNIT;32.92;3.53;
92220;ANEL_UNIT;34.52;3.53;
92221;ANEL_UNIT;36.09;3.53;
92222;ANEL_UNIT;37.69;3.53;
92223;ANEL_UNIT;40.87;3.53;
92224;ANEL_UNIT;44.04;3.53;
92225;ANEL_UNIT;47.22;3.53;
92226;ANEL_UNIT;50.39;3.53;
92227;ANEL_UNIT;53.57;3.53;
92228;ANEL_UNIT;56.74;3.53;
92229;ANEL_UNIT;59.92;3.53;
92230;ANEL_UNIT;63.09;3.53;
92231;ANEL_UNIT;66.27;3.53;
92232;ANEL_UNIT;69.44;3.53;
92233;ANEL_UNIT;72.62;3.53;
92234;ANEL_UNIT;75.79;3.53;
92235;ANEL_UNIT;78.97;3.53;
92236;ANEL_UNIT;82.14;3.53;
92237;ANEL_UNIT;85.32;3.53;
92238;ANEL_UNIT;88.49;3.53;
92239;ANEL_UNIT;91.67;3.53;
92240;ANEL_UNIT;94.84;3.53;
92241;ANEL_UNIT;98.02;3.53;
92242;ANEL_UNIT;101.19;3.53;
92243;ANEL_UNIT;104.37;3.53;
92244;ANEL_UNIT;107.54;3.53;
92245;ANEL_UNIT;110.72;3.53;
92246;ANEL_UNIT;113.89;3.53;
92247;ANEL_UNIT;117.07;3.53;
92248;ANEL_UNIT;120.24;3.53;
92249;ANEL_UNIT;123.42;3.53;
92250;ANEL_UNIT;126.59;3.53;
92251;ANEL_UNIT;129.77;3.53;
92252;ANEL_UNIT;132.94;3.53;
92253;ANEL_UNIT;136.12;3.53;
92254;ANEL_UNIT;139.29;3.53;
92255;ANEL_UNIT;142.47;3.53;
92256;ANEL_UNIT;145.64;3.53;
92257;ANEL_UNIT;148.82;3.53;
92258;ANEL_UNIT;151.99;3.53;
92259;ANEL_UNIT;158.34;3.53;
92260;ANEL_UNIT;164.69;3.53;
92261;ANEL_UNIT;171.04;3.53;
92262;ANEL_UNIT;177.93;3.53;
92263;ANEL_UNIT;183.74;3.53;
92264;ANEL_UNIT;190.09;3.53;
92265;ANEL_UNIT;196.44;3.53;
92266;ANEL_UNIT;202.79;3.53;
92267;ANEL_UNIT;209.14;3.53;
92268;ANEL_UNIT;215.49;3.53;
92269;ANEL_UNIT;221.84;3.53;
92270;ANEL_UNIT;228.19;3.53;
92271;ANEL_UNIT;234.54;3.53;
92272;ANEL_UNIT;240.89;3.53;
92273;ANEL_UNIT;247.24;3.53;
92274;ANEL_UNIT;253.59;3.53;
92275;ANEL_UNIT;266.29;3.53;
92276;ANEL_UNIT;278.99;3.53;
92277;ANEL_UNIT;291.69;3.53;
92278;ANEL_UNIT;304.39;3.53;
92279;ANEL_UNIT;329.79;3.53;
92280;ANEL_UNIT;355.19;3.53;
92281;ANEL_UNIT;380.59;3.53;
92282;ANEL_UNIT;405.26;3.53;
92309;ANEL_UNIT;10.46;5.33;
92310;ANEL_UNIT;12.07;5.33;
92311;ANEL_UNIT;13.64;5.33;
92312;ANEL_UNIT;15.24;5.33;
92313;ANEL_UNIT;16.81;5.33;
92314;ANEL_UNIT;18.42;5.33;
92315;ANEL_UNIT;19.99;5.33;
92316;ANEL_UNIT;21.59;5.33;
92317;ANEL_UNIT;23.16;5.33;
92318;ANEL_UNIT;24.77;5.33;
92319;ANEL_UNIT;26.34;5.33;
92320;ANEL_UNIT;27.94;5.33;
92321;ANEL_UNIT;29.51;5.33;
92322;ANEL_UNIT;31.12;5.33;
92323;ANEL_UNIT;32.69;5.33;
92324;ANEL_UNIT;34.29;5.33;
92325;ANEL_UNIT;37.47;5.33;
92326;ANEL_UNIT;40.64;5.33;
92327;ANEL_UNIT;43.82;5.33;
92328;ANEL_UNIT;46.99;5.33;
92329;ANEL_UNIT;50.17;5.33;
92330;ANEL_UNIT;53.34;5.33;
92331;ANEL_UNIT;56.52;5.33;
92332;ANEL_UNIT;59.69;5.33;
92333;ANEL_UNIT;62.87;5.33;
92334;ANEL_UNIT;66.04;5.33;
92335;ANEL_UNIT;69.22;5.33;
92336;ANEL_UNIT;72.39;5.33;
92337;ANEL_UNIT;75.57;5.33;
92338;ANEL_UNIT;78.74;5.33;
92339;ANEL_UNIT;81.92;5.33;
92340;ANEL_UNIT;85.09;5.33;
92341;ANEL_UNIT;88.22;5.33;
92342;ANEL_UNIT;91.44;5.33;
92343;ANEL_UNIT;94.62;5.33;
92344;ANEL_UNIT;97.79;5.33;
92345;ANEL_UNIT;100.97;5.33;
92346;ANEL_UNIT;104.14;5.33;
92347;ANEL_UNIT;107.32;5.33;
92348;ANEL_UNIT;110.49;5.33;
92349;ANEL_UNIT;113.67;5.33;
92350;ANEL_UNIT;116.84;5.33;
92351;ANEL_UNIT;120.02;5.33;
92352;ANEL_UNIT;123.19;5.33;
92353;ANEL_UNIT;126.37;5.33;
92354;ANEL_UNIT;129.54;5.33;
92355;ANEL_UNIT;132.72;5.33;
92356;ANEL_UNIT;135.89;5.33;
92357;ANEL_UNIT;139.07;5.33;
92358;ANEL_UNIT;142.24;5.33;
92359;ANEL_UNIT;145.42;5.33;
92360;ANEL_UNIT;148.59;5.33;
92361;ANEL_UNIT;151.77;5.33;
92362;ANEL_UNIT;158.12;5.33;
92363;ANEL_UNIT;164.47;5.33;
92364;ANEL_UNIT;170.82;5.33;
92365;ANEL_UNIT;177.17;5.33;
92366;ANEL_UNIT;183.52;5.33;
92367;ANEL_UNIT;189.87;5.33;
92368;ANEL_UNIT;196.22;5.33;
92369;ANEL_UNIT;202.57;5.33;
92370;ANEL_UNIT;208.92;5.33;
92371;ANEL_UNIT;215.27;5.33;
92372;ANEL_UNIT;221.62;5.33;
92373;ANEL_UNIT;227.97;5.33;
92374;ANEL_UNIT;234.32;5.33;
92375;ANEL_UNIT;240.67;5.33;
92376;ANEL_UNIT;247.02;5.33;
92377;ANEL_UNIT;253.37;5.33;
92378;ANEL_UNIT;266.07;5.33;
92379;ANEL_UNIT;278.77;5.33;
92380;ANEL_UNIT;291.47;5.33;
92381;ANEL_UNIT;304.17;5.33;
92384;ANEL_UNIT;380.37;5.33;
9242;ANEL_UNIT;42.0;1.78;
92425;ANEL_UNIT;113.67;6.99;
92426;ANEL_UNIT;116.84;6.99;
92427;ANEL_UNIT;120.02;6.99;
92428;ANEL_UNIT;123.19;6.99;
92429;ANEL_UNIT;123.37;6.99;
92430;ANEL_UNIT;129.54;6.99;
92431;ANEL_UNIT;132.72;6.99;
92432;ANEL_UNIT;135.89;6.99;
92433;ANEL_UNIT;139.07;6.99;
92434;ANEL_UNIT;142.24;6.99;
92435;ANEL_UNIT;145.42;6.99;
92436;ANEL_UNIT;148.59;6.99;
92437;ANEL_UNIT;151.95;6.99;
92438;ANEL_UNIT;158.12;6.99;
92439;ANEL_UNIT;164.47;6.99;
92440;ANEL_UNIT;170.82;6.99;
92441;ANEL_UNIT;177.17;6.99;
92442;ANEL_UNIT;183.52;6.99;
92443;ANEL_UNIT;189.87;6.99;
92444;ANEL_UNIT;196.22;6.99;
92445;ANEL_UNIT;202.57;6.99;
92446;ANEL_UNIT;215.27;6.99;
92447;ANEL_UNIT;277.97;6.99;
92448;ANEL_UNIT;240.67;6.99;
92449;ANEL_UNIT;253.37;6.99;
92450;ANEL_UNIT;266.07;6.99;
92451;ANEL_UNIT;278.77;6.99;
92452;ANEL_UNIT;291.47;6.99;
92453;ANEL_UNIT;304.17;6.99;
92454;ANEL_UNIT;316.87;6.99;
92455;ANEL_UNIT;329.57;6.99;
92456;ANEL_UNIT;342.27;6.99;
92457;ANEL_UNIT;354.97;6.99;
92458;ANEL_UNIT;367.67;6.99;
92459;ANEL_UNIT;380.37;6.99;
93903;ANEL_UNIT;7.65;1.63;
93904;ANEL_UNIT;8.92;1.83;
93905;ANEL_UNIT;10.52;1.83;
93906;ANEL_UNIT;11.89;1.98;
93907;ANEL_UNIT;13.46;2.08;
93908;ANEL_UNIT;16.36;2.21;
93909;ANEL_UNIT;17.93;2.46;
93910;ANEL_UNIT;19.18;2.46;
93911;ANEL_UNIT;21.92;2.95;
93912;ANEL_UNIT;23.47;2.95;
93913;ANEL_UNIT;25.04;2.95;
93914;ANEL_UNIT;26.59;2.95;
93916;ANEL_UNIT;29.74;2.95;
93918;ANEL_UNIT;34.42;2.95;
93920;ANEL_UNIT;37.47;3.0;
93924;ANEL_UNIT;43.69;3.0;
93932;ANEL_UNIT;59.36;3.0;
9460;ANEL_UNIT;167.0;3.0;
97007;ANEL_UNIT;75.0;6.0;
97009;ANEL_UNIT;48.5;3.0;
97010;ANEL_UNIT;53.0;3.0;
97011;ANEL_UNIT;28.5;3.0;
97012;ANEL_UNIT;19.5;3.0;
97013;ANEL_UNIT;40.0;4.0;
97017;ANEL_UNIT;9.0;1.0;
97023;ANEL_UNIT;69.0;3.0;
97037;ANEL_UNIT;10.8;2.4;
97046;ANEL_UNIT;120.0;3.0;
97049;ANEL_UNIT;17.3;2.5;
97050;ANEL_UNIT;63.0;2.0;
97060;ANEL_UNIT;138.0;5.7;
97061;ANEL_UNIT;15.0;1.5;
97063;ANEL_UNIT;80.0;3.0;
97080;ANEL_UNIT;124.0;3.0;
97082;ANEL_UNIT;69.0;5.7;
97087;ANEL_UNIT;30.0;5.0;
97089;ANEL_UNIT;89.0;3.0;
97090;ANEL_UNIT;109.0;5.7;
97091;ANEL_UNIT;20.0;2.0;
97092;ANEL_UNIT;12.0;1.5;
97093;ANEL_UNIT;11.5;1.5;
97103;ANEL_UNIT;80.0;2.5;
97106;ANEL_UNIT;14.0;2.0;
97107;ANEL_UNIT;18.0;2.2;
97109;ANEL_UNIT;9.0;1.5;
97111;ANEL_UNIT;73.5;2.0;
97129;ANEL_UNIT;230.0;5.7;
97137;ANEL_UNIT;75.0;3.0;
97157;ANEL_UNIT;45.0;4.0;
97176;ANEL_UNIT;6.0;2.0;
97178;ANEL_UNIT;17.8;2.4;
97180;ANEL_UNIT;21.5;1.5;
97181;ANEL_UNIT;29.5;2.0;
97192;ANEL_UNIT;100.0;3.0;
97193;ANEL_UNIT;114.0;3.0;
97196;ANEL_UNIT;14.5;1.5;
97197;ANEL_UNIT;20.6;3.0;
97198;ANEL_UNIT;26.0;3.0;
97200;ANEL_UNIT;26.0;4.0;
97205;ANEL_UNIT;13.1;2.62;
97207;ANEL_UNIT;15.6;2.4;
97208;ANEL_UNIT;9.0;2.0;
97209;ANEL_UNIT;10.3;2.4;
97213;ANEL_UNIT;24.0;2.0;
97216;ANEL_UNIT;60.0;2.0;
97222;ANEL_UNIT;5.0;2.0;
97224;ANEL_UNIT;15.0;3.0;
97225;ANEL_UNIT;17.0;1.5;
97229;ANEL_UNIT;12.5;2.5;
97236;ANEL_UNIT;10.0;2.0;
97237;ANEL_UNIT;78.0;2.0;
97238;ANEL_UNIT;26.0;2.0;
97239;ANEL_UNIT;5.0;1.5;
97241;ANEL_UNIT;15.0;2.0;
97244;ANEL_UNIT;7.5;2.0;
97247;ANEL_UNIT;6.8;1.78;
97249;ANEL_UNIT;8.73;1.78;
97250;ANEL_UNIT;9.6;2.5;
97252;ANEL_UNIT;8.0;1.0;
97255;ANEL_UNIT;9.0;3.0;
97258;ANEL_UNIT;19.0;2.4;
97261;ANEL_UNIT;110.0;3.0;
97265;ANEL_UNIT;89.0;5.7;
97270;ANEL_UNIT;7.0;2.4;
97274;ANEL_UNIT;15.0;2.5;
97277;ANEL_UNIT;18.5;2.0;
97287;ANEL_UNIT;54.0;3.0;
97288;ANEL_UNIT;35.0;3.0;
97290;ANEL_UNIT;72.0;2.5;
97297;ANEL_UNIT;25.0;1.5;
97302;ANEL_UNIT;55.0;3.0;
97303;ANEL_UNIT;11.2;2.5;
97304;ANEL_UNIT;34.4;3.0;
97308;ANEL_UNIT;42.0;2.0;
97309;ANEL_UNIT;112.0;3.0;
97311;ANEL_UNIT;23.0;2.5;
97312;ANEL_UNIT;59.0;3.0;
97314;ANEL_UNIT;94.0;3.0;
97315;ANEL_UNIT;21.0;2.0;
97320;ANEL_UNIT;144.5;3.0;
97323;ANEL_UNIT;27.0;3.0;
97324;ANEL_UNIT;42.0;4.0;
97325;ANEL_UNIT;30.0;3.0;
97326;ANEL_UNIT;32.0;3.0;
97334;ANEL_UNIT;16.0;2.0;
97338;ANEL_UNIT;5.7;1.9;
97348;ANEL_UNIT;74.2;5.7;
97355;ANEL_UNIT;50.0;3.0;
97357;ANEL_UNIT;14.0;2.5;
97358;ANEL_UNIT;22.0;3.0;
97359;ANEL_UNIT;24.0;3.0;
97360;ANEL_UNIT;33.0;3.0;
97361;ANEL_UNIT;36.0;3.0;
97366;ANEL_UNIT;34.0;3.2;
97369;ANEL_UNIT;85.0;2.0;
97370;ANEL_UNIT;13.2;2.2;
97371;ANEL_UNIT;64.0;3.0;
97386;ANEL_UNIT;65.0;5.7;
97388;ANEL_UNIT;8.0;2.0;
97389;ANEL_UNIT;44.5;3.1;
97398;ANEL_UNIT;12.0;1.0;
97402;ANEL_UNIT;12.0;2.0;
97405;ANEL_UNIT;17.0;2.5;
97416;ANEL_UNIT;70.0;3.0;
97417;ANEL_UNIT;42.0;3.0;
97426;ANEL_UNIT;11.3;2.2;
97430;ANEL_UNIT;58.75;3.53;
97436;ANEL_UNIT;15.5;2.0;
97437;ANEL_UNIT;19.0;3.0;
97441;ANEL_UNIT;20.0;2.5;
97446;ANEL_UNIT;96.0;3.0;
97449;ANEL_UNIT;40.0;5.0;
97453;ANEL_UNIT;20.0;3.0;
97457;ANEL_UNIT;26.0;2.5;
97460;ANEL_UNIT;45.0;2.0;
97461;ANEL_UNIT;105.0;5.7;
97463;ANEL_UNIT;11.0;2.0;
97467;ANEL_UNIT;128.0;3.0;
97486;ANEL_UNIT;7.3;1.2;
97491;ANEL_UNIT;9.5;2.0;
97493;ANEL_UNIT;13.0;2.0;
97495;ANEL_UNIT;6.0;1.5;
97496;ANEL_UNIT;11.4;2.3;
97501;ANEL_UNIT;119.0;3.0;
97502;ANEL_UNIT;6.5;2.0;
97505;ANEL_UNIT;134.4;3.1;
97514;ANEL_UNIT;149.3;5.7;
97527;ANEL_UNIT;4.0;1.5;
97536;ANEL_UNIT;7.0;2.0;
97544;ANEL_UNIT;84.6;5.7;
97545;ANEL_UNIT;124.6;5.7;
97546;ANEL_UNIT;114.6;5.7;
97547;ANEL_UNIT;119.6;5.7;
97556;ANEL_UNIT;12.3;2.4;
97567;ANEL_UNIT;10.5;1.3;
97570;ANEL_UNIT;13.3;2.4;
97575;ANEL_UNIT;23.0;3.0;
97577;ANEL_UNIT;38.0;3.0;
97578;ANEL_UNIT;115.0;3.0;
97596;ANEL_UNIT;45.0;3.0;
97597;ANEL_UNIT;18.0;1.5;
97598;ANEL_UNIT;14.0;1.5;
97602;ANEL_UNIT;10.0;1.5;
97603;ANEL_UNIT;16.0;1.5;
97610;ANEL_UNIT;24.0;1.5;
97615;ANEL_UNIT;8.9;1.3;
97634;ANEL_UNIT;21.0;3.0;
97637;ANEL_UNIT;52.0;2.0;
97638;ANEL_UNIT;37.0;2.0;
97651;ANEL_UNIT;8.9;1.9;
97652;ANEL_UNIT;84.0;3.0;
97655;ANEL_UNIT;4.7;1.9;
97657;ANEL_UNIT;13.0;1.5;
97658;ANEL_UNIT;82.0;2.0;
97659;ANEL_UNIT;70.0;2.0;
97662;ANEL_UNIT;18.0;2.0;
97664;ANEL_UNIT;11.6;2.4;
97678;ANEL_UNIT;3.0;1.5;
97689;ANEL_UNIT;94.6;5.7;
97699;ANEL_UNIT;230.0;3.0;
97702;ANEL_UNIT;4.0;2.0;
97709;ANEL_UNIT;105.0;2.0;
97712;ANEL_UNIT;25.0;2.5;
97716;ANEL_UNIT;14.5;2.0;
97721;ANEL_UNIT;85.0;2.5;
97741;ANEL_UNIT;39.2;5.7;
97746;ANEL_UNIT;15.3;2.4;
97752;ANEL_UNIT;130.0;5.0;
97762;ANEL_UNIT;35.2;5.7;
97777;ANEL_UNIT;21.7;2.4;
97778;ANEL_UNIT;13.8;2.4;
97788;ANEL_UNIT;14.0;2.3;
97811;ANEL_UNIT;6.0;1.0;
97861;ANEL_UNIT;68.0;2.0;
97877;ANEL_UNIT;31.3;2.0;
97904;ANEL_UNIT;50.0;2.0;
97906;ANEL_UNIT;9.8;1.9;
97930;ANEL_UNIT;49.0;2.0;
97961;ANEL_UNIT;36.0;2.0;
97967;ANEL_UNIT;102.0;3.0;
97973;ANEL_UNIT;65.0;2.0;
97974;ANEL_UNIT;20.5;2.4;
97990;ANEL_UNIT;53.0;2.0;
A1107;ANEL_UNIT;209.0;9.5;
A7219;ANEL_UNIT;76.2;9.0;
A7327;ANEL_UNIT;41.4;6.1;
A7734;ANEL_UNIT;64.6;6.3;
A7806;ANEL_UNIT;65.0;6.0;
BV2027;ANEL_UNIT;;;
BV2030;ANEL_UNIT;;;
BV2222;ANEL_UNIT;;;
BV7318;ANEL_UNIT;30.0;4.5;
BV7330;ANEL_UNIT;7.0;1.7;
BV7388;ANEL_UNIT;8.0;2.0;
E2004;ANEL_UNIT;;;
E2005;ANEL_UNIT;;;
E2006;ANEL_UNIT;;;
E2007;ANEL_UNIT;;;
E2008;ANEL_UNIT;;;
E2009;ANEL_UNIT;5.28;1.78;
E2011;ANEL_UNIT;;;
E2012;ANEL_UNIT;;;
E2013;ANEL_UNIT;;;
E2014;ANEL_UNIT;;;
E2015;ANEL_UNIT;;;
E2016;ANEL_UNIT;;;
E2017;ANEL_UNIT;;;
E2020;ANEL_UNIT;;;
E2021;ANEL_UNIT;23.52;1.78;
E2022;ANEL_UNIT;;;
E2024;ANEL_UNIT;;;
E2025;ANEL_UNIT;;;
E2026;ANEL_UNIT;;;
E2028;ANEL_UNIT;;;
E2030;ANEL_UNIT;;;
E2032;ANEL_UNIT;;;
E2035;ANEL_UNIT;;;
E2036;ANEL_UNIT;;;
E2039;ANEL_UNIT;;;
E2103;ANEL_UNIT;;;
E2104;ANEL_UNIT;;;
E2106;ANEL_UNIT;;;
E2107;ANEL_UNIT;;;
E2108;ANEL_UNIT;;;
E2109;ANEL_UNIT;;;
E2110;ANEL_UNIT;9.19;2.62;
E2111;ANEL_UNIT;;;
E2112;ANEL_UNIT;12.37;2.62;
E2113;ANEL_UNIT;;;
E2114;ANEL_UNIT;15.54;2.62;
E2115;ANEL_UNIT;;;
E2116;ANEL_UNIT;18.72;2.62;
E2117;ANEL_UNIT;;;
E2118;ANEL_UNIT;;;
E2119;ANEL_UNIT;;;
E2120;ANEL_UNIT;;;
E2121;ANEL_UNIT;;;
E2122;ANEL_UNIT;;;
E2123;ANEL_UNIT;;;
E2124;ANEL_UNIT;;;
E2125;ANEL_UNIT;;;
E2126;ANEL_UNIT;;;
E2127;ANEL_UNIT;;;
E2128;ANEL_UNIT;;;
E2129;ANEL_UNIT;39.34;2.62;
E2130;ANEL_UNIT;;;
E2132;ANEL_UNIT;;;
E2134;ANEL_UNIT;;;
E2136;ANEL_UNIT;;;
E2141;ANEL_UNIT;;;
E2143;ANEL_UNIT;;;
E2144;ANEL_UNIT;;;
E2146;ANEL_UNIT;;;
E2148;ANEL_UNIT;;;
E2151;ANEL_UNIT;;;
E2152;ANEL_UNIT;;;
E2153;ANEL_UNIT;;;
E2154;ANEL_UNIT;;;
E2163;ANEL_UNIT;152.07;2.62;
E2178;ANEL_UNIT;;;
E2203;ANEL_UNIT;;;
E2204;ANEL_UNIT;;;
E2205;ANEL_UNIT;;;
E2206;ANEL_UNIT;;;
E2207;ANEL_UNIT;;;
E2208;ANEL_UNIT;;;
E2209;ANEL_UNIT;17.04;3.53;
E2210;ANEL_UNIT;;;
E2211;ANEL_UNIT;;;
E2212;ANEL_UNIT;;;
E2213;ANEL_UNIT;;;
E2214;ANEL_UNIT;;;
E2215;ANEL_UNIT;;;
E2216;ANEL_UNIT;;;
E2217;ANEL_UNIT;;;
E2218;ANEL_UNIT;;;
E2219;ANEL_UNIT;32.92;3.53;
E2220;ANEL_UNIT;;;
E2222;ANEL_UNIT;;;
E2224;ANEL_UNIT;;;
E2225;ANEL_UNIT;;;
E2226;ANEL_UNIT;;;
E2227;ANEL_UNIT;;;
E2228;ANEL_UNIT;;;
E2230;ANEL_UNIT;;;
E2232;ANEL_UNIT;;;
E2234;ANEL_UNIT;;;
E2237;ANEL_UNIT;;;
E2238;ANEL_UNIT;;;
E2242;ANEL_UNIT;;;
E2244;ANEL_UNIT;;;
E2246;ANEL_UNIT;;;
E2250;ANEL_UNIT;;;
E2252;ANEL_UNIT;;;
E2253;ANEL_UNIT;136.12;3.53;
E2258;ANEL_UNIT;;;
E2260;ANEL_UNIT;;;
E2262;ANEL_UNIT;;;
E2263;ANEL_UNIT;183.74;3.53;
E2264;ANEL_UNIT;;;
E2273;ANEL_UNIT;;;
E2314;ANEL_UNIT;;;
E2322;ANEL_UNIT;;;
E2326;ANEL_UNIT;;;
E2327;ANEL_UNIT;;;
E2328;ANEL_UNIT;;;
E2329;ANEL_UNIT;;;
E2330;ANEL_UNIT;;;
E2331;ANEL_UNIT;;;
E2332;ANEL_UNIT;;;
E2333;ANEL_UNIT;;;
E2338;ANEL_UNIT;;;
E2339;ANEL_UNIT;;;
E2340;ANEL_UNIT;;;
E2347;ANEL_UNIT;;;
E2352;ANEL_UNIT;;;
E2381;ANEL_UNIT;304.17;5.33;
E2427;ANEL_UNIT;;;
E2436;ANEL_UNIT;;;
E2437;ANEL_UNIT;;;
E2442;ANEL_UNIT;;;
E2443;ANEL_UNIT;;;
E2449;ANEL_UNIT;;;
E2450;ANEL_UNIT;266.07;6.99;
E2458;ANEL_UNIT;367.67;6.99;
E3905;ANEL_UNIT;10.52;1.83;
E3910;ANEL_UNIT;19.18;2.46;
E52035;ANEL_UNIT;;;
E62010;ANEL_UNIT;6.07;1.78;
E62011;ANEL_UNIT;7.65;1.78;
E62012;ANEL_UNIT;9.25;1.78;
E62014;ANEL_UNIT;12.22;1.75;
E62033;ANEL_UNIT;;;
E62035;ANEL_UNIT;;;
E62208;ANEL_UNIT;;;
E62217;ANEL_UNIT;;;
E62222;ANEL_UNIT;;;
E62227;ANEL_UNIT;;;
E67172;ANEL_UNIT;57.0;4.0;
E67182;ANEL_UNIT;;;
E67605;ANEL_UNIT;16.0;3.0;
E67635;ANEL_UNIT;57.0;2.0;
E67800;ANEL_UNIT;67.0;2.0;
E67889;ANEL_UNIT;;;
E67925;ANEL_UNIT;;;
E67927;ANEL_UNIT;;;
E67981;ANEL_UNIT;77.5;3.55;
E67994;ANEL_UNIT;5.53;1.51;
E7018;ANEL_UNIT;41.0;3.0;
E7034;ANEL_UNIT;25.1;1.05;
E7037;ANEL_UNIT;10.8;2.4;
E7043;ANEL_UNIT;4.5;1.5;
E7050;ANEL_UNIT;63.0;2.0;
E7054;ANEL_UNIT;12.0;3.0;
E7063;ANEL_UNIT;80.0;3.0;
E7065;ANEL_UNIT;;;
E7069;ANEL_UNIT;100.0;5.0;
E7106;ANEL_UNIT;14.0;2.0;
E7125;ANEL_UNIT;153.5;5.0;
E7172;ANEL_UNIT;57.0;4.0;
E7176;ANEL_UNIT;6.0;2.0;
E7183;ANEL_UNIT;50.0;4.0;
E7185;ANEL_UNIT;116.5;4.3;
E7198;ANEL_UNIT;26.0;3.0;
E7205;ANEL_UNIT;13.1;2.62;
E7206;ANEL_UNIT;10.5;2.7;
E7208;ANEL_UNIT;9.0;2.0;
E7209;ANEL_UNIT;10.3;2.4;
E7212;ANEL_UNIT;15.0;1.0;
E7225;ANEL_UNIT;17.0;1.5;
E7236;ANEL_UNIT;;;
E7237;ANEL_UNIT;78.0;2.0;
E7239;ANEL_UNIT;5.0;1.5;
E7244;ANEL_UNIT;7.5;2.0;
E7250;ANEL_UNIT;9.6;2.5;
E7258;ANEL_UNIT;19.0;2.4;
E7269;ANEL_UNIT;7.0;1.5;
E7274;ANEL_UNIT;15.0;2.5;
E7284;ANEL_UNIT;30.0;4.0;
